pipeline,question,gold_answers,prediction,em,f1,retrieval_hit,retrieval_latency_sec,generation_latency_sec,total_latency_sec,retrieved_chunk_ids,retrieved_scores,dataset
dense,"Which singer picked up three Ivor Novello awards in May, including songwriter of the year for her hit single, The Fear?","['Lily Allen', 'Lily Loves', 'Lily Allen (band)', 'Lilly Allan', 'Lily Allan', 'Is It Scary (album)', 'Lily Rose Beatrice Allen', 'Lily allen', 'Sheezus Tour', 'Lilly allen', 'Lilly Allen', 'Lily Rose Beatrice Cooper', 'Lily Cooper', 'Lily alen', 'Maggie May (dog)', 'Still, Alright Tour', 'Lily Alan', 'Lilyallenmusic.com', 'Lily Rose Cooper', 'Lilly Rose Cooper']",allen,0.0,0.6666666666666666,0,0.012773899999956484,1.3423931000002085,1.355167000000165,"[4192, 13621, 13614]","[0.47995561361312866, 0.427983820438385, 0.41661399602890015]",trivia_qa
sparse,"Which singer picked up three Ivor Novello awards in May, including songwriter of the year for her hit single, The Fear?","['Lily Allen', 'Lily Loves', 'Lily Allen (band)', 'Lilly Allan', 'Lily Allan', 'Is It Scary (album)', 'Lily Rose Beatrice Allen', 'Lily allen', 'Sheezus Tour', 'Lilly allen', 'Lilly Allen', 'Lily Rose Beatrice Cooper', 'Lily Cooper', 'Lily alen', 'Maggie May (dog)', 'Still, Alright Tour', 'Lily Alan', 'Lilyallenmusic.com', 'Lily Rose Cooper', 'Lilly Rose Cooper']","allen ' s second chart entry in the u. s. billboard hot 100. the accompanying music video portrayed a fantasy theme, with allen",0.0,0.09523809523809525,0,0.11584300000004077,1.2986173000003873,1.414460300000428,"[1930, 13614, 15638]","[1.0, 0.9772202711517683, 0.9640323356871443]",trivia_qa
hybrid,"Which singer picked up three Ivor Novello awards in May, including songwriter of the year for her hit single, The Fear?","['Lily Allen', 'Lily Loves', 'Lily Allen (band)', 'Lilly Allan', 'Lily Allan', 'Is It Scary (album)', 'Lily Rose Beatrice Allen', 'Lily allen', 'Sheezus Tour', 'Lilly allen', 'Lilly Allen', 'Lily Rose Beatrice Cooper', 'Lily Cooper', 'Lily alen', 'Maggie May (dog)', 'Still, Alright Tour', 'Lily Alan', 'Lilyallenmusic.com', 'Lily Rose Cooper', 'Lilly Rose Cooper']","allen ' s second chart entry in the u. s. billboard hot 100. the accompanying music video portrayed a fantasy theme, with allen",0.0,0.09523809523809525,0,0.14462410000032833,1.324045599999863,1.4686697000001914,"[13614, 4192, 1930]","[0.03200204813108039, 0.01639344262295082, 0.01639344262295082]",trivia_qa
dense,What nationality was the painter Vincent Van Gogh?,"['Dutch', 'Dtuch', 'Dutc', 'Dutch (disambiguation)']",foreign,0.0,0.0,1,0.010026399999787827,1.2771812000000864,1.2872075999998742,"[5653, 4414, 9601]","[0.5417846441268921, 0.5153532028198242, 0.4641483724117279]",trivia_qa
sparse,What nationality was the painter Vincent Van Gogh?,"['Dutch', 'Dtuch', 'Dutc', 'Dutch (disambiguation)']",foreign,0.0,0.0,1,0.05074910000030286,1.3131788000000597,1.3639279000003626,"[4414, 5653, 13406]","[1.0, 0.9620989857758704, 0.902137543673657]",trivia_qa
hybrid,What nationality was the painter Vincent Van Gogh?,"['Dutch', 'Dtuch', 'Dutc', 'Dutch (disambiguation)']",foreign,0.0,0.0,1,0.05700459999980012,1.3304464000002554,1.3874510000000555,"[5653, 4414, 5663]","[0.03252247488101534, 0.03252247488101534, 0.03076923076923077]",trivia_qa
dense,What colour is the cross on the national flag of Switzerland?,"['White', 'White (Colour)', 'Rgb(255, 255, 255)', 'Whitishness', 'Whiter', '(255, 255, 255)', 'Whitishly', 'White (political adjective)', 'White-', 'White-Finn', 'Whitest', 'FFFFFF', 'Color/white', 'Man on a white horse']",white,1.0,1.0,1,0.01947810000001482,1.2742183999998815,1.2936964999998963,"[7236, 7284, 7285]","[0.5965831279754639, 0.5814392566680908, 0.5572806000709534]",trivia_qa
sparse,What colour is the cross on the national flag of Switzerland?,"['White', 'White (Colour)', 'Rgb(255, 255, 255)', 'Whitishness', 'Whiter', '(255, 255, 255)', 'Whitishly', 'White (political adjective)', 'White-', 'White-Finn', 'Whitest', 'FFFFFF', 'Color/white', 'Man on a white horse']",white,1.0,1.0,1,0.07476610000003348,1.3690301000001455,1.443796200000179,"[7284, 7223, 7232]","[1.0, 0.9924035674276621, 0.9919078833368214]",trivia_qa
hybrid,What colour is the cross on the national flag of Switzerland?,"['White', 'White (Colour)', 'Rgb(255, 255, 255)', 'Whitishness', 'Whiter', '(255, 255, 255)', 'Whitishly', 'White (political adjective)', 'White-', 'White-Finn', 'Whitest', 'FFFFFF', 'Color/white', 'Man on a white horse']",white,1.0,1.0,1,0.09212320000006002,1.2883440999999038,1.3804672999999639,"[7284, 7285, 7236]","[0.03252247488101534, 0.030798389007344232, 0.01639344262295082]",trivia_qa
dense,Which actress wrote the novel The Last of the Really Great Whangdoodles?,"['Julie Andrews', 'Julia Elizabeth Wells', 'Julie Elizabeth Andrews, DBE', 'Julie Andrews Edwards', 'Julie Wells', 'Julie Elizabeth Wells', 'Julie Elizabeth Andrews', 'Dame Julie Andrews', 'Julie Elizabeth Andrews DBE', 'Julie andrews']","julie edwards, the married name of singer and actress dame julie andrews",0.0,0.42857142857142855,1,0.011496999999963009,1.0070768999999018,1.0185738999998648,"[4507, 4509, 4508]","[0.6923961639404297, 0.42799559235572815, 0.42608293890953064]",trivia_qa
sparse,Which actress wrote the novel The Last of the Really Great Whangdoodles?,"['Julie Andrews', 'Julia Elizabeth Wells', 'Julie Elizabeth Andrews, DBE', 'Julie Andrews Edwards', 'Julie Wells', 'Julie Elizabeth Wells', 'Julie Elizabeth Andrews', 'Dame Julie Andrews', 'Julie Elizabeth Andrews DBE', 'Julie andrews']","julie edwards, the married name of singer and actress dame julie andrews",0.0,0.42857142857142855,1,0.07321430000001783,1.2925916999997753,1.3658059999997931,"[4507, 17332, 15865]","[1.0, 0.7043887046468966, 0.6948268391111847]",trivia_qa
hybrid,Which actress wrote the novel The Last of the Really Great Whangdoodles?,"['Julie Andrews', 'Julia Elizabeth Wells', 'Julie Elizabeth Andrews, DBE', 'Julie Andrews Edwards', 'Julie Wells', 'Julie Elizabeth Wells', 'Julie Elizabeth Andrews', 'Dame Julie Andrews', 'Julie Elizabeth Andrews DBE', 'Julie andrews']","julie edwards, the married name of singer and actress dame julie andrews",0.0,0.42857142857142855,1,0.08255270000017845,1.0670750000003864,1.1496277000005648,"[4507, 4509, 17332]","[0.03278688524590164, 0.016129032258064516, 0.016129032258064516]",trivia_qa
dense,Who presented Family Fortunes in the two years between Bob Monkhouse and Les Dennis?,['Max Bygraves'],max bygraves,1.0,1.0,1,0.018839399999706075,1.3177641999996013,1.3366035999993073,"[10184, 10174, 10175]","[0.6247239112854004, 0.5453967452049255, 0.5412640571594238]",trivia_qa
sparse,Who presented Family Fortunes in the two years between Bob Monkhouse and Les Dennis?,['Max Bygraves'],max bygraves,1.0,1.0,1,0.08861770000021352,1.296313299999838,1.3849310000000514,"[10184, 10185, 10174]","[1.0, 0.9742324010040659, 0.7613545182021206]",trivia_qa
hybrid,Who presented Family Fortunes in the two years between Bob Monkhouse and Les Dennis?,['Max Bygraves'],max bygraves,1.0,1.0,1,0.10158989999990808,1.2571923000000425,1.3587821999999505,"[10184, 10174, 10185]","[0.03278688524590164, 0.03200204813108039, 0.0315136476426799]",trivia_qa
dense,Beloved in 1999 was whose first movie since The Color Purple in 1985?,"['Oprah Winfrey', 'Oprah', 'Ophra', 'Oprah Winfery', 'Winfrey, Oprah Gail', 'Oprah Gail Winfrey', 'Opera Winfrey', 'Oprahism', 'Oprah!', 'Vernon Winfrey', 'Oprah G Winfrey', 'Harpo Radio, Inc.', 'Orpah Winfrey', 'Patricia Lee-Lloyd', ""Oprah's Last Chapter"", ""Oprah's Angels"", 'Oprah winfre', 'Harpo Winfrey', 'Oprah G. Winfrey', 'Oprah winfrey', 'Harpo Inc.', 'Oprah Winfry']",katie jordan,0.0,0.0,1,0.01223279999976512,1.3122911999998905,1.3245239999996556,"[2414, 802, 2422]","[0.4795769155025482, 0.46648842096328735, 0.46543002128601074]",trivia_qa
sparse,Beloved in 1999 was whose first movie since The Color Purple in 1985?,"['Oprah Winfrey', 'Oprah', 'Ophra', 'Oprah Winfery', 'Winfrey, Oprah Gail', 'Oprah Gail Winfrey', 'Opera Winfrey', 'Oprahism', 'Oprah!', 'Vernon Winfrey', 'Oprah G Winfrey', 'Harpo Radio, Inc.', 'Orpah Winfrey', 'Patricia Lee-Lloyd', ""Oprah's Last Chapter"", ""Oprah's Angels"", 'Oprah winfre', 'Harpo Winfrey', 'Oprah G. Winfrey', 'Oprah winfrey', 'Harpo Inc.', 'Oprah Winfry']",steven spielberg,0.0,0.0,1,0.08057639999969979,1.2441149000001133,1.324691299999813,"[6910, 12988, 2422]","[1.0, 0.9886116824336173, 0.8568288161450011]",trivia_qa
hybrid,Beloved in 1999 was whose first movie since The Color Purple in 1985?,"['Oprah Winfrey', 'Oprah', 'Ophra', 'Oprah Winfery', 'Winfrey, Oprah Gail', 'Oprah Gail Winfrey', 'Opera Winfrey', 'Oprahism', 'Oprah!', 'Vernon Winfrey', 'Oprah G Winfrey', 'Harpo Radio, Inc.', 'Orpah Winfrey', 'Patricia Lee-Lloyd', ""Oprah's Last Chapter"", ""Oprah's Angels"", 'Oprah winfre', 'Harpo Winfrey', 'Oprah G. Winfrey', 'Oprah winfrey', 'Harpo Inc.', 'Oprah Winfry']",steven spielberg,0.0,0.0,1,0.1092756000002737,1.3435727000000952,1.452848300000369,"[6910, 2422, 2414]","[0.032018442622950824, 0.031746031746031744, 0.01639344262295082]",trivia_qa
dense,In which country was the first permanent bungee jumping site situated?,"['New Zealand', 'N Z', 'Nouvelle-Zelande', 'Kiwiland', ""New Zealand's"", 'New Zealand.', 'Nz', 'New Zealand,', 'NEW Z', 'N Zealand', 'NEW ZEALAND', 'New Zealend', 'Administrative divisions of new zealand', 'New Zaeland', 'N z', 'Kiwistan', 'Enzed', 'NewZealand', 'NZ', 'Name of New Zealand', 'Staten Landt', 'New+Zealand', 'NZL', 'Nu Tirani', 'Neo Zealand', 'ISO 3166-1:NZ', 'New Zealnd', 'AoTeAroa', 'Sheepland', 'Aotearoa / New Zealand', 'Subdivisions of New Zealand', 'Its got that new zeal', 'Newzealand', 'New Zeland', 'New-Zealand', 'New Zeeland', 'Administrative divisions of New Zealand', 'New Zealnad', 'Staten Land', 'N.Z.', 'Staaten land', 'New.Zealand', 'Mew Zealand', 'Maoriland', 'N. Zealand', 'Etymology of New Zealand', 'New Xealand', 'Māoria', 'New zelanad', 'Niu Tireni', 'New zealand', 'New zeland', 'Nova Zeelandia', 'New zeeland']",africa,0.0,0.0,1,0.019644200000129786,1.288186499999938,1.3078307000000677,"[3218, 3221, 3225]","[0.7242971062660217, 0.6830545663833618, 0.6491069793701172]",trivia_qa
sparse,In which country was the first permanent bungee jumping site situated?,"['New Zealand', 'N Z', 'Nouvelle-Zelande', 'Kiwiland', ""New Zealand's"", 'New Zealand.', 'Nz', 'New Zealand,', 'NEW Z', 'N Zealand', 'NEW ZEALAND', 'New Zealend', 'Administrative divisions of new zealand', 'New Zaeland', 'N z', 'Kiwistan', 'Enzed', 'NewZealand', 'NZ', 'Name of New Zealand', 'Staten Landt', 'New+Zealand', 'NZL', 'Nu Tirani', 'Neo Zealand', 'ISO 3166-1:NZ', 'New Zealnd', 'AoTeAroa', 'Sheepland', 'Aotearoa / New Zealand', 'Subdivisions of New Zealand', 'Its got that new zeal', 'Newzealand', 'New Zeland', 'New-Zealand', 'New Zeeland', 'Administrative divisions of New Zealand', 'New Zealnad', 'Staten Land', 'N.Z.', 'Staaten land', 'New.Zealand', 'Mew Zealand', 'Maoriland', 'N. Zealand', 'Etymology of New Zealand', 'New Xealand', 'Māoria', 'New zelanad', 'Niu Tireni', 'New zealand', 'New zeland', 'Nova Zeelandia', 'New zeeland']",africa,0.0,0.0,1,0.05715710000004037,1.257920600000034,1.3150777000000744,"[3219, 3221, 3228]","[1.0, 0.9931883062944872, 0.9819016857217681]",trivia_qa
hybrid,In which country was the first permanent bungee jumping site situated?,"['New Zealand', 'N Z', 'Nouvelle-Zelande', 'Kiwiland', ""New Zealand's"", 'New Zealand.', 'Nz', 'New Zealand,', 'NEW Z', 'N Zealand', 'NEW ZEALAND', 'New Zealend', 'Administrative divisions of new zealand', 'New Zaeland', 'N z', 'Kiwistan', 'Enzed', 'NewZealand', 'NZ', 'Name of New Zealand', 'Staten Landt', 'New+Zealand', 'NZL', 'Nu Tirani', 'Neo Zealand', 'ISO 3166-1:NZ', 'New Zealnd', 'AoTeAroa', 'Sheepland', 'Aotearoa / New Zealand', 'Subdivisions of New Zealand', 'Its got that new zeal', 'Newzealand', 'New Zeland', 'New-Zealand', 'New Zeeland', 'Administrative divisions of New Zealand', 'New Zealnad', 'Staten Land', 'N.Z.', 'Staaten land', 'New.Zealand', 'Mew Zealand', 'Maoriland', 'N. Zealand', 'Etymology of New Zealand', 'New Xealand', 'Māoria', 'New zelanad', 'Niu Tireni', 'New zealand', 'New zeland', 'Nova Zeelandia', 'New zeeland']",africa,0.0,0.0,1,0.08059460000004037,1.2627777999996397,1.34337239999968,"[3221, 3219, 3218]","[0.03225806451612903, 0.03177805800756621, 0.031099324975891997]",trivia_qa
dense,Who had hits with Go Now and Nights in White Satin?,"['Moody Blues', 'The Moody Blues', 'Moodies', 'MoodyBlues', '22 thousand days', 'Twenty-two thousand days', 'Moodyblues', '22,000 days', 'Moody Blues,The', 'Moody Blues, The', '22000 days']",moody blues,1.0,1.0,1,0.01345790000004854,1.0275381999999809,1.0409961000000294,"[14980, 14982, 14983]","[0.5761058330535889, 0.553898811340332, 0.5166993141174316]",trivia_qa
sparse,Who had hits with Go Now and Nights in White Satin?,"['Moody Blues', 'The Moody Blues', 'Moodies', 'MoodyBlues', '22 thousand days', 'Twenty-two thousand days', 'Moodyblues', '22,000 days', 'Moody Blues,The', 'Moody Blues, The', '22000 days']",moody blues,1.0,1.0,1,0.06833729999971183,1.3778502999998636,1.4461875999995755,"[14980, 14982, 14981]","[1.0, 0.7379244501980355, 0.7134194336526869]",trivia_qa
hybrid,Who had hits with Go Now and Nights in White Satin?,"['Moody Blues', 'The Moody Blues', 'Moodies', 'MoodyBlues', '22 thousand days', 'Twenty-two thousand days', 'Moodyblues', '22,000 days', 'Moody Blues,The', 'Moody Blues, The', '22000 days']",moody blues,1.0,1.0,1,0.08742779999965933,1.2722343999998884,1.3596621999995477,"[14980, 14982, 13675]","[0.03278688524590164, 0.03225806451612903, 0.030309988518943745]",trivia_qa
dense,Which film features the characters Sally Albright and Harry Burns?,"['When Harry Met Sally', 'When Harry Met Sally…', ""I'll have what she's having"", 'Sally Albright', 'When Harry Met Sally...', 'When harry met sally', 'When Harry Met Sally ...', 'I’ll have what she’s having']",bruno kirby,0.0,0.0,1,0.018161899999995512,1.329052099999899,1.3472139999998944,"[9627, 9629, 9626]","[0.621070146560669, 0.581512451171875, 0.5776544213294983]",trivia_qa
sparse,Which film features the characters Sally Albright and Harry Burns?,"['When Harry Met Sally', 'When Harry Met Sally…', ""I'll have what she's having"", 'Sally Albright', 'When Harry Met Sally...', 'When harry met sally', 'When Harry Met Sally ...', 'I’ll have what she’s having']",romantic comedy,0.0,0.0,1,0.06649220000008427,1.2900626000000557,1.35655480000014,"[9644, 9626, 9627]","[1.0, 0.9625750687173962, 0.9371552936952665]",trivia_qa
hybrid,Which film features the characters Sally Albright and Harry Burns?,"['When Harry Met Sally', 'When Harry Met Sally…', ""I'll have what she's having"", 'Sally Albright', 'When Harry Met Sally...', 'When harry met sally', 'When Harry Met Sally ...', 'I’ll have what she’s having']",romantic comedy,0.0,0.0,1,0.10654429999976855,1.3134205999999722,1.4199648999997407,"[9627, 9644, 9626]","[0.032266458495966696, 0.032018442622950824, 0.03200204813108039]",trivia_qa
dense,Who was the only Prime Minister of Britain to be assassinated?,"['Spencer Percival', 'Spencer perceval', 'Spencer Perceval KC', 'Spencer Perceval, KC', 'Spencer Perceval']",david lloyd george,0.0,0.0,0,0.008981599999970058,1.4575058999998873,1.4664874999998574,"[4559, 4560, 69]","[0.5248684883117676, 0.524559736251831, 0.5240168571472168]",trivia_qa
sparse,Who was the only Prime Minister of Britain to be assassinated?,"['Spencer Percival', 'Spencer perceval', 'Spencer Perceval KC', 'Spencer Perceval, KC', 'Spencer Perceval']",spencer perceval,1.0,1.0,1,0.05218490000015663,1.3453309999999874,1.397515900000144,"[4559, 13480, 39]","[1.0, 0.9737351653459534, 0.8921201891484238]",trivia_qa
hybrid,Who was the only Prime Minister of Britain to be assassinated?,"['Spencer Percival', 'Spencer perceval', 'Spencer Perceval KC', 'Spencer Perceval, KC', 'Spencer Perceval']",spencer perceval,1.0,1.0,1,0.08377800000016578,1.2857061999998223,1.369484199999988,"[4559, 4560, 13480]","[0.03278688524590164, 0.0315136476426799, 0.0315136476426799]",trivia_qa
dense,What was the name of the Cunard ocean liner which was launched on 20th September 1906?,"['Mauretania', 'Domain of Moor', 'Mauretania Secunda', 'Roman Mauretania', 'Mauretanian Kingdom', 'Ancient mauretania', 'Kingdom of Mauretania', 'Roman-Moorish kingdoms', 'Roman-Moor Kingdoms', 'Mauretania Prima', 'List of Kings of Mauretania', 'King of Mauretania', 'Classical mauretania', 'Mauretania Sitifensis', 'Classical morocco', 'List of kings of Mauretania', 'Sitifensis']",queen mary,0.0,0.0,1,0.010807999999997264,1.244556300000113,1.2553643000001102,"[18009, 18037, 18008]","[0.690866231918335, 0.658655047416687, 0.6480173468589783]",trivia_qa
sparse,What was the name of the Cunard ocean liner which was launched on 20th September 1906?,"['Mauretania', 'Domain of Moor', 'Mauretania Secunda', 'Roman Mauretania', 'Mauretanian Kingdom', 'Ancient mauretania', 'Kingdom of Mauretania', 'Roman-Moorish kingdoms', 'Roman-Moor Kingdoms', 'Mauretania Prima', 'List of Kings of Mauretania', 'King of Mauretania', 'Classical mauretania', 'Mauretania Sitifensis', 'Classical morocco', 'List of kings of Mauretania', 'Sitifensis']",qe2,0.0,0.0,1,0.09099369999967166,1.3625898000000234,1.453583499999695,"[18028, 18031, 18034]","[1.0, 0.972060568609262, 0.9455473806402004]",trivia_qa
hybrid,What was the name of the Cunard ocean liner which was launched on 20th September 1906?,"['Mauretania', 'Domain of Moor', 'Mauretania Secunda', 'Roman Mauretania', 'Mauretanian Kingdom', 'Ancient mauretania', 'Kingdom of Mauretania', 'Roman-Moorish kingdoms', 'Roman-Moor Kingdoms', 'Mauretania Prima', 'List of Kings of Mauretania', 'King of Mauretania', 'Classical mauretania', 'Mauretania Sitifensis', 'Classical morocco', 'List of kings of Mauretania', 'Sitifensis']",berengaria,0.0,0.0,1,0.1055725999999595,1.3882026999999653,1.4937752999999248,"[18028, 18022, 18031]","[0.031544957774465976, 0.03125, 0.031054405392392875]",trivia_qa
dense,Truax Field international airport is in which US state?,"['Wisconsin', 'Badger State', 'State of Wisconsin', 'Wis.', 'Transportation in Wisconsin', 'Government of Wisconsin', 'Climate of Wisconsin', 'Wisconsin, USA', 'Wiscosin, USA', '30th State', 'Wisconson', 'Politics of Wisconsin', 'Demographics of Wisconsin', ""America's Dairyland"", 'Winconsin', 'Religion in Wisconsin', 'Transport in Wisconsin', 'US-WI', 'Wisconsin state', 'Economy of Wisconsin', 'The Badger State', 'Wisconsin (state)', 'Education in Wisconsin', 'Geography of Wisconsin', 'Wiskonsin', 'Wisconsin (U.S. state)', 'Thirtieth State', 'Film industry in Wisconsin', 'Wisc.', 'Badger state', 'Wisconsin, United States']",wisconsin,1.0,1.0,1,0.011735199999748147,1.3730811000000358,1.384816299999784,"[4902, 4907, 4903]","[0.7108446359634399, 0.5479151010513306, 0.518563985824585]",trivia_qa
